Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3728762570.980000,0.133204,0.034885,0.001285,0.130858,0.033363,0.001265,0.137197,0.032652,0.001332,0.133758,0.033634,0.001294,0.072494,0.012623,0.000714,0.087583,0.019862,0.000853,0.069827,0.016551,0.000678,0.076623,0.016374,0.000748,-0.000040,-0.001216,3728762570.980000,69.566948,-1.545371,-36.078266,-59.424236,-33.769882,61.573696,69.759438,-1.539740,4.907970,-0.015108,-2.511390,-4.319114,-2.493683,4.351192,4.973071,-0.015494,50.000031,-0.001216,3728762570.980000,69.540645,-1.634216,-36.141359,-59.358741,-33.676819,61.598521,69.733932,-1.629486,4.907339,-0.018609,-2.514574,-4.316113,-2.490318,4.352163,4.972244,-0.019213,50.000070,0.000000
3728762571.000000,0.134075,0.034616,0.001295,0.130916,0.033786,0.001265,0.137640,0.033416,0.001335,0.134217,0.033936,0.001298,0.073612,0.012108,0.000726,0.087943,0.019933,0.000856,0.071980,0.019205,0.000694,0.077807,0.017168,0.000759,-0.000022,-0.000541,3728762571.000000,69.566864,-1.544742,-36.077690,-59.423943,-33.769474,61.574455,69.759377,-1.539658,4.908024,-0.015032,-2.511395,-4.319172,-2.493817,4.351289,4.973159,-0.015438,49.999989,-0.000571,3728762571.000000,69.540733,-1.634269,-36.140598,-59.358217,-33.675989,61.598899,69.733654,-1.629675,4.907418,-0.018593,-2.514592,-4.316160,-2.490320,4.352182,4.972293,-0.019208,50.000011,-0.000030
3728762571.020000,0.133881,0.034132,0.001294,0.130346,0.033381,0.001260,0.137865,0.033369,0.001337,0.134042,0.033629,0.001297,0.073182,0.014790,0.000717,0.087500,0.019909,0.000852,0.072381,0.019758,0.000696,0.077680,0.018196,0.000755,-0.000053,-0.000194,3728762571.020000,69.566017,-1.544828,-36.078411,-59.422710,-33.770081,61.575283,69.759201,-1.540062,4.908177,-0.015098,-2.511419,-4.319167,-2.493820,4.351400,4.973244,-0.015485,49.999954,-0.000285,3728762571.020000,69.540224,-1.634312,-36.141178,-59.357398,-33.676460,61.599838,69.733694,-1.630013,4.907439,-0.018612,-2.514597,-4.316166,-2.490298,4.352275,4.972326,-0.019237,50.000008,-0.000091
3728762571.040000,0.133086,0.033534,0.001288,0.129772,0.033746,0.001253,0.138527,0.033623,0.001344,0.133808,0.033638,0.001295,0.073135,0.012249,0.000721,0.087081,0.019994,0.000847,0.072985,0.016800,0.000710,0.077720,0.016367,0.000760,-0.000080,0.000790,3728762571.040000,69.565361,-1.545676,-36.079803,-59.422737,-33.771477,61.575298,69.759460,-1.540343,4.908119,-0.015161,-2.511432,-4.319151,-2.493797,4.351308,4.973190,-0.015504,49.999989,0.000754,3728762571.040000,69.539993,-1.634706,-36.142028,-59.357457,-33.677389,61.599907,69.733950,-1.630124,4.907505,-0.018697,-2.514589,-4.316159,-2.490288,4.352347,4.972363,-0.019279,50.000069,-0.000036
3728762571.060000,0.131705,0.034096,0.001272,0.130475,0.034265,0.001259,0.138046,0.031845,0.001343,0.133408,0.033393,0.001291,0.073411,0.011979,0.000724,0.086191,0.019608,0.000839,0.074176,0.017977,0.000720,0.077903,0.016550,0.000761,-0.000062,0.000489,3728762571.060000,69.566017,-1.546553,-36.079765,-59.423859,-33.771191,61.573704,69.759483,-1.540253,4.908231,-0.015146,-2.511498,-4.319145,-2.493824,4.351334,4.973249,-0.015515,50.000027,0.000476,3728762571.060000,69.540283,-1.634478,-36.142152,-59.358057,-33.677741,61.599387,69.734150,-1.629795,4.907631,-0.018698,-2.514629,-4.316189,-2.490245,4.352345,4.972413,-0.019298,50.000089,-0.000013
3728762571.080000,0.132400,0.034647,0.001278,0.130923,0.034494,0.001263,0.137365,0.032461,0.001335,0.133565,0.033869,0.001292,0.073365,0.013268,0.000722,0.085615,0.018909,0.000835,0.072165,0.019275,0.000695,0.077014,0.017171,0.000751,-0.000026,-0.000794,3728762571.080000,69.566933,-1.545958,-36.078484,-59.424404,-33.769909,61.573769,69.759544,-1.539975,4.908398,-0.015192,-2.511513,-4.319176,-2.493792,4.351375,4.973322,-0.015546,50.000031,-0.000797,3728762571.080000,69.540807,-1.634272,-36.141027,-59.358323,-33.676775,61.598785,69.733879,-1.629536,4.907734,-0.018731,-2.514643,-4.316262,-2.490286,4.352269,4.972455,-0.019276,50.000056,-0.000003
3728762571.100000,0.133514,0.034729,0.001289,0.130885,0.033888,0.001264,0.137257,0.033645,0.001330,0.133895,0.034091,0.001295,0.073653,0.012834,0.000725,0.086329,0.020376,0.000839,0.072601,0.019482,0.000699,0.077496,0.017637,0.000755,-0.000040,0.000125,3728762571.100000,69.566788,-1.544785,-36.077900,-59.423630,-33.769501,61.575180,69.759514,-1.539897,4.908436,-0.015145,-2.511470,-4.319227,-2.493790,4.351387,4.973348,-0.015512,49.999973,0.000103,3728762571.100000,69.540588,-1.633884,-36.140736,-59.357864,-33.676217,61.599330,69.733689,-1.629651,4.907794,-0.018702,-2.514580,-4.316240,-2.490261,4.352282,4.972458,-0.019261,50.000013,-0.000022
3728762571.120000,0.132801,0.034364,0.001283,0.129921,0.032369,0.001258,0.137516,0.033196,0.001334,0.133422,0.033312,0.001292,0.074271,0.012676,0.000732,0.087279,0.019571,0.000850,0.072619,0.019010,0.000701,0.078029,0.017170,0.000761,-0.000070,0.000193,3728762571.120000,69.566116,-1.545228,-36.078190,-59.421768,-33.770042,61.575600,69.759010,-1.540354,4.908466,-0.015160,-2.511429,-4.319269,-2.493839,4.351419,4.973382,-0.015489,49.999950,0.000113,3728762571.120000,69.540180,-1.633888,-36.141217,-59.357120,-33.676675,61.600154,69.733733,-1.629921,4.907832,-0.018749,-2.514609,-4.316287,-2.490315,4.352338,4.972515,-0.019271,50.000021,-0.000080
3728762571.140000,0.132075,0.035147,0.001273,0.129797,0.031071,0.001260,0.138111,0.032899,0.001341,0.133334,0.033046,0.001292,0.073534,0.009243,0.000729,0.086736,0.020369,0.000843,0.072777,0.018361,0.000704,0.077585,0.016060,0.000759,-0.000025,0.000370,3728762571.140000,69.566444,-1.546244,-36.078621,-59.421341,-33.771442,61.575161,69.759178,-1.540409,4.908390,-0.015161,-2.511477,-4.319246,-2.493824,4.351432,4.973357,-0.015514,50.000034,0.000324,3728762571.140000,69.539978,-1.634219,-36.142235,-59.357390,-33.677752,61.600132,69.734086,-1.629965,4.907924,-0.018740,-2.514605,-4.316248,-2.490302,4.352388,4.972545,-0.019286,50.000059,-0.000046
3728762571.160000,0.132488,0.035017,0.001278,0.130249,0.033283,0.001259,0.138579,0.032547,0.001347,0.133776,0.033609,0.001295,0.073827,0.010202,0.000731,0.084789,0.018124,0.000828,0.073634,0.018798,0.000712,0.077344,0.015743,0.000757,-0.000030,0.000292,3728762571.160000,69.566658,-1.546276,-36.079361,-59.423290,-33.771832,61.573872,69.759621,-1.539982,4.908496,-0.015128,-2.511532,-4.319205,-2.493867,4.351452,4.973402,-0.015517,50.000042,0.000270,3728762571.160000,69.540275,-1.634577,-36.142119,-59.358061,-33.677911,61.599251,69.734132,-1.629746,4.907983,-0.018715,-2.514653,-4.316341,-2.490300,4.352408,4.972606,-0.019280,50.000072,-0.000023
