Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,REF_VC_real,REF_VC_imag,REF_Vp_real,REF_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3728765389.980000,0.133221,0.034535,0.001286,0.129624,0.032768,0.001254,0.138441,0.033638,0.001343,0.133775,0.033649,0.001295,0.073930,0.010158,0.000732,0.082678,0.022393,0.000796,0.075199,0.018861,0.000728,0.077121,0.017044,0.000752,-0.000059,0.000904,3728765389.980000,69.565773,-1.544316,-36.079388,-59.426781,-33.770676,61.575634,69.760658,-1.539382,4.907874,-0.015170,-2.511564,-4.318889,-2.493873,4.351219,4.973035,-0.015552,49.999973,0.000837,3728765389.980000,69.539713,-1.633243,-36.142034,-59.362041,-33.676640,61.600201,69.735142,-1.629139,4.907363,-0.018762,-2.514437,-4.315923,-2.490235,4.352212,4.972175,-0.019288,50.000033,-0.000066
3728765390.000000,0.132840,0.033834,0.001284,0.129356,0.031873,0.001253,0.138679,0.033293,0.001346,0.133640,0.033009,0.001295,0.076135,0.009869,0.000755,0.082027,0.021582,0.000791,0.075592,0.017095,0.000736,0.077813,0.016292,0.000761,-0.000046,0.001283,3728765390.000000,69.565315,-1.545227,-36.079933,-59.426788,-33.771584,61.574749,69.760498,-1.539433,4.907983,-0.015128,-2.511589,-4.318853,-2.493881,4.351195,4.973070,-0.015545,50.000011,0.001222,3728765390.000000,69.539745,-1.634021,-36.142875,-59.362595,-33.677460,61.599642,69.735428,-1.629219,4.907486,-0.018831,-2.514463,-4.315933,-2.490251,4.352286,4.972247,-0.019325,50.000057,-0.000061
3728765390.020000,0.132452,0.033815,0.001280,0.129834,0.032416,0.001257,0.138080,0.031896,0.001343,0.133462,0.032702,0.001294,0.072624,0.011730,0.000717,0.080804,0.019553,0.000784,0.074785,0.017714,0.000727,0.076049,0.016415,0.000743,-0.000050,0.000038,3728765390.020000,69.565559,-1.545682,-36.079876,-59.428013,-33.771038,61.573170,69.760368,-1.539258,4.908158,-0.015223,-2.511563,-4.318847,-2.493819,4.351211,4.973116,-0.015590,50.000038,0.000033,3728765390.020000,69.540008,-1.634201,-36.142834,-59.363370,-33.677558,61.598829,69.735514,-1.628974,4.907570,-0.018738,-2.514456,-4.316033,-2.490217,4.352251,4.972287,-0.019280,50.000088,-0.000005
3728765390.040000,0.133414,0.033661,0.001291,0.130752,0.032788,0.001266,0.138505,0.032321,0.001347,0.134234,0.032924,0.001301,0.073024,0.010864,0.000722,0.081269,0.020177,0.000787,0.075016,0.017861,0.000729,0.076373,0.016319,0.000746,-0.000019,-0.001693,3728765390.040000,69.565994,-1.544739,-36.078758,-59.428696,-33.770592,61.573002,69.760406,-1.538607,4.908203,-0.015231,-2.511537,-4.318944,-2.493823,4.351215,4.973153,-0.015569,50.000050,-0.001693,3728765390.040000,69.540535,-1.633981,-36.142088,-59.363525,-33.676763,61.598512,69.735386,-1.628837,4.907657,-0.018773,-2.514428,-4.316094,-2.490207,4.352254,4.972328,-0.019276,50.000069,0.000000
3728765390.060000,0.133707,0.033007,0.001295,0.131168,0.031607,0.001273,0.138169,0.032516,0.001343,0.134359,0.032377,0.001304,0.074964,0.010170,0.000743,0.082040,0.023183,0.000787,0.074985,0.019982,0.000723,0.077166,0.017824,0.000751,-0.000096,-0.000678,3728765390.060000,69.565407,-1.543688,-36.077404,-59.427292,-33.769772,61.574181,69.759781,-1.538534,4.908246,-0.015091,-2.511629,-4.319022,-2.493890,4.351304,4.973242,-0.015532,49.999920,-0.000703,3728765390.060000,69.540395,-1.633268,-36.141592,-59.362560,-33.676117,61.599437,69.735138,-1.628957,4.907734,-0.018734,-2.514444,-4.316043,-2.490247,4.352235,4.972343,-0.019262,50.000015,-0.000025
3728765390.080000,0.133136,0.032454,0.001291,0.129530,0.031420,0.001256,0.136652,0.032806,0.001326,0.133118,0.032228,0.001291,0.076579,0.012451,0.000756,0.080885,0.022904,0.000776,0.072477,0.017816,0.000702,0.076538,0.017754,0.000744,-0.000154,0.000722,3728765390.080000,69.564491,-1.544111,-36.078857,-59.425877,-33.769569,61.575588,69.759682,-1.539623,4.908370,-0.015105,-2.511662,-4.318964,-2.493848,4.351318,4.973270,-0.015570,49.999882,0.000657,3728765390.080000,69.539871,-1.633387,-36.142137,-59.361848,-33.676821,61.600115,69.735161,-1.629182,4.907747,-0.018811,-2.514436,-4.316026,-2.490347,4.352293,4.972374,-0.019269,50.000036,-0.000066
3728765390.100000,0.131933,0.032916,0.001277,0.129400,0.033719,0.001249,0.137798,0.033799,0.001336,0.133055,0.033478,0.001288,0.074640,0.011324,0.000738,0.082616,0.022325,0.000795,0.073156,0.017914,0.000709,0.076710,0.017223,0.000747,-0.000028,0.001297,3728765390.100000,69.564629,-1.545212,-36.080925,-59.426971,-33.771366,61.575855,69.760765,-1.539931,4.908375,-0.015225,-2.511600,-4.319002,-2.493885,4.351283,4.973268,-0.015569,50.000042,0.001264,3728765390.100000,69.539709,-1.633535,-36.142939,-59.361841,-33.677709,61.600087,69.735378,-1.629203,4.907806,-0.018843,-2.514473,-4.316039,-2.490352,4.352271,4.972399,-0.019283,50.000070,-0.000033
3728765390.120000,0.132590,0.033803,0.001282,0.130655,0.034418,0.001260,0.138381,0.033802,0.001342,0.133884,0.034005,0.001295,0.074893,0.008819,0.000744,0.081993,0.020932,0.000793,0.073954,0.020532,0.000710,0.076759,0.016805,0.000749,0.000008,0.001245,3728765390.120000,69.565643,-1.545126,-36.080685,-59.428680,-33.771900,61.574764,69.761330,-1.539212,4.908320,-0.015212,-2.511607,-4.319030,-2.493989,4.351360,4.973299,-0.015545,50.000080,0.001231,3728765390.120000,69.540099,-1.633747,-36.143108,-59.362733,-33.677873,61.599198,69.735565,-1.628978,4.907874,-0.018860,-2.514504,-4.316135,-2.490386,4.352237,4.972450,-0.019266,50.000072,-0.000013
3728765390.140000,0.132208,0.034253,0.001277,0.131562,0.033869,0.001271,0.137934,0.032608,0.001340,0.133907,0.033577,0.001296,0.076133,0.012131,0.000752,0.081515,0.020126,0.000790,0.074329,0.020226,0.000715,0.077245,0.017571,0.000752,-0.000065,-0.001100,3728765390.140000,69.566467,-1.545215,-36.078999,-59.429028,-33.770519,61.573929,69.760956,-1.538956,4.908551,-0.015154,-2.511605,-4.319015,-2.493960,4.351357,4.973367,-0.015535,50.000004,-0.001100,3728765390.140000,69.540618,-1.633472,-36.142266,-59.363015,-33.676997,61.599040,69.735488,-1.628823,4.907943,-0.018841,-2.514509,-4.316161,-2.490344,4.352259,4.972480,-0.019273,50.000068,0.000000
3728765390.160000,0.133059,0.033753,0.001287,0.131422,0.032426,0.001273,0.137384,0.032370,0.001335,0.133961,0.032844,0.001299,0.073548,0.013714,0.000723,0.081949,0.021560,0.000791,0.073860,0.017527,0.000717,0.076433,0.017658,0.000744,-0.000040,-0.000607,3728765390.160000,69.566010,-1.544413,-36.077904,-59.427639,-33.769489,61.574528,69.760216,-1.539001,4.908649,-0.015256,-2.511653,-4.319103,-2.493961,4.351346,4.973430,-0.015566,49.999981,-0.000624,3728765390.160000,69.540493,-1.633381,-36.141829,-59.362401,-33.676360,61.599613,69.735255,-1.629049,4.907964,-0.018800,-2.514525,-4.316185,-2.490402,4.352371,4.972539,-0.019261,50.000021,-0.000017
