Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706695841.080000,0.171081,0.032057,0.001680,0.177098,0.031136,0.001743,0.186372,0.032786,0.001834,0.178207,0.032000,0.001753,0.106381,0.013809,0.001055,0.111509,0.021156,0.001095,0.104969,0.017754,0.001034,0.107589,0.017593,0.001061,-0.000015,0.000053,3706695841.080000,43.112518,-54.641930,-68.834839,-10.023516,25.987570,65.278625,43.249908,-54.796036,3.116127,-3.793092,-4.929447,-0.816018,1.765015,4.695183,3.157061,-3.843416,54.499981,0.000013,3706695841.080000,43.006859,-54.696757,-68.830776,-9.900431,26.098713,65.209466,43.139990,-54.854208,3.111694,-3.795853,-4.929294,-0.810450,1.769557,4.692521,3.152425,-3.846088,54.499996,-0.000040
3706695841.100000,0.171592,0.030821,0.001688,0.175822,0.030581,0.001731,0.186647,0.035079,0.001833,0.178043,0.032160,0.001751,0.106604,0.015015,0.001055,0.111879,0.020300,0.001100,0.104553,0.017522,0.001031,0.107672,0.017674,0.001062,-0.000010,-0.000234,3706695841.100000,65.678902,-23.033482,-52.748737,-45.344856,-13.036239,69.043945,65.878326,-23.091684,4.663554,-1.532955,-3.724787,-3.330336,-1.025555,4.910016,4.725029,-1.553467,54.499981,-0.000279,3706695841.100000,65.619709,-23.137167,-52.811007,-45.239637,-12.905140,69.043504,65.816629,-23.199532,4.661233,-1.537645,-3.727692,-3.325561,-1.020315,4.910210,4.722541,-1.558209,54.499991,-0.000045
3706695841.120000,0.171533,0.028589,0.001691,0.174011,0.029984,0.001714,0.187899,0.034851,0.001846,0.177842,0.031149,0.001751,0.108433,0.016742,0.001071,0.111338,0.020891,0.001093,0.104632,0.017753,0.001031,0.108116,0.018462,0.001065,0.000014,0.000066,3706695841.120000,67.794128,15.744554,-20.241966,-66.549477,-48.003761,51.309742,67.995354,15.802280,4.759071,1.204596,-1.360469,-4.807733,-3.496803,3.596162,4.821898,1.220167,54.500011,0.000025,3706695841.120000,67.801273,15.625417,-20.349889,-66.494750,-47.892267,51.380367,68.001732,15.678336,4.759562,1.199296,-1.365440,-4.805238,-3.492473,3.599127,4.822304,1.214806,54.499998,-0.000041
3706695841.140000,0.170512,0.027432,0.001683,0.174256,0.031585,0.001713,0.189123,0.033194,0.001862,0.177990,0.030745,0.001753,0.107613,0.016271,0.001064,0.110224,0.020461,0.001083,0.105084,0.018668,0.001034,0.107622,0.018455,0.001060,-0.000006,0.000760,3706695841.140000,48.803680,49.617722,18.568069,-67.037315,-68.023659,17.598682,48.942802,49.775890,3.372781,3.567101,1.427378,-4.788302,-4.879411,1.162685,3.417500,3.613915,54.499996,0.000708,3706695841.140000,48.873695,49.521946,18.447352,-67.047855,-67.968219,17.719401,49.014908,49.674751,3.376024,3.562932,1.421900,-4.788866,-4.877295,1.167512,3.420698,3.609624,54.500002,-0.000052
3706695841.160000,0.168951,0.028189,0.001666,0.174632,0.033121,0.001714,0.190157,0.034483,0.001870,0.177945,0.031941,0.001750,0.107617,0.015538,0.001065,0.111741,0.020569,0.001098,0.106640,0.019439,0.001048,0.108655,0.018547,0.001071,-0.000015,0.000341,3706695841.160000,14.621718,68.043938,51.599350,-46.653133,-66.864113,-21.591087,14.652823,68.252808,0.936378,4.819055,3.770926,-3.278056,-4.742834,-1.632932,0.949017,4.882561,54.499992,0.000297,3706695841.160000,14.730879,68.000321,51.502237,-46.726047,-66.881303,-21.458633,14.767545,68.205271,0.941363,4.817306,3.766550,-3.281520,-4.743621,-1.627643,0.954066,4.880637,54.500008,-0.000044
3706695841.180000,0.168477,0.029651,0.001658,0.176079,0.032804,0.001730,0.190095,0.033168,0.001871,0.178251,0.031876,0.001754,0.106656,0.016605,0.001053,0.111776,0.021061,0.001098,0.107161,0.017438,0.001057,0.108526,0.018377,0.001069,0.000044,-0.000286,3706695841.180000,-24.113379,65.287544,68.565498,-11.740918,-44.884621,-54.056423,-24.200039,65.478966,-1.791574,4.570696,4.940400,-0.747181,-3.129463,-3.920067,-1.814947,4.631009,54.500050,-0.000330,3706695841.180000,-23.997968,65.308075,68.522609,-11.855608,-44.970792,-53.954432,-24.077509,65.500421,-1.786462,4.571822,4.938537,-0.752445,-3.133060,-3.916073,-1.809661,4.632096,54.500006,-0.000043
3706695841.200000,0.168334,0.029489,0.001657,0.177976,0.032457,0.001750,0.189621,0.030610,0.001871,0.178671,0.030850,0.001760,0.106825,0.016814,0.001055,0.111971,0.020823,0.001100,0.107409,0.017397,0.001060,0.108737,0.018353,0.001072,0.000009,-0.000070,3706695841.200000,-55.342598,42.204021,64.181847,26.827755,-8.932459,-69.689339,-55.517849,42.317886,-3.961817,2.899210,4.571674,2.016349,-0.541829,-4.986691,-4.013850,2.937602,54.500019,-0.000112,3706695841.200000,-55.256293,42.283201,64.207847,26.706751,-9.060062,-69.651183,-55.426201,42.402429,-3.958091,2.902899,4.572937,2.010900,-0.547019,-4.985246,-4.009963,2.941362,54.500011,-0.000042
3706695841.220000,0.168710,0.030647,0.001659,0.177905,0.032491,0.001749,0.188585,0.031261,0.001859,0.178427,0.031468,0.001756,0.107759,0.017047,0.001064,0.110940,0.021352,0.001089,0.107274,0.019063,0.001056,0.108651,0.019173,0.001069,-0.000024,-0.000915,3706695841.220000,-69.342957,5.979952,39.814613,57.041954,29.797979,-63.627312,-69.550636,5.982430,-4.898623,0.324983,2.779619,4.152063,2.214546,-4.500811,-4.963105,0.329575,54.499969,-0.000964,3706695841.220000,-69.311700,6.093101,39.901346,56.953732,29.670339,-63.662709,-69.518148,6.102634,-4.897439,0.330139,2.783543,4.148149,2.209373,-4.502288,-4.961799,0.334818,54.499994,-0.000049
3706695841.240000,0.170420,0.032159,0.001673,0.177736,0.031007,0.001750,0.187022,0.032596,0.001841,0.178419,0.031924,0.001755,0.106300,0.017583,0.001048,0.110693,0.021894,0.001085,0.106678,0.019400,0.001049,0.107889,0.019633,0.001061,-0.000002,0.000009,3706695841.240000,-61.753174,-32.108727,3.051657,69.494453,59.252274,-37.757950,-61.929482,-32.216049,-4.310263,-2.350416,0.122147,4.995130,4.281477,-2.613585,-4.367138,-2.381091,54.499996,-0.000042,3706695841.240000,-61.786945,-31.995060,3.172272,69.467467,59.163365,-37.854648,-61.966147,-32.097059,-4.311966,-2.345484,0.127539,4.993901,4.277904,-2.617567,-4.368804,-2.375991,54.499998,-0.000052
3706695841.260000,0.171204,0.031678,0.001682,0.177458,0.030218,0.001748,0.186432,0.034103,0.001833,0.178385,0.032008,0.001755,0.107102,0.016983,0.001057,0.113319,0.022983,0.001110,0.107063,0.019651,0.001052,0.109151,0.019892,0.001073,-0.000008,0.000271,3706695841.260000,-34.933815,-60.199776,-34.659252,60.310368,70.261848,-0.132250,-35.026653,-60.384392,-2.379842,-4.294124,-2.573520,4.282955,5.015429,0.087450,-2.411404,-4.350516,54.499981,0.000227,3706695841.260000,-35.023939,-60.121879,-34.543315,60.352636,70.237535,-0.260919,-35.121309,-60.303538,-2.383977,-4.290876,-2.568176,4.284823,5.014533,0.082156,-2.415590,-4.347061,54.499989,-0.000044
