Timestamp,TVE_VA,ME_VA,PE_VA,TVE_VB,ME_VB,PE_VB,TVE_VC,ME_VC,PE_VC,TVE_Vp,ME_Vp,PE_Vp,TVE_IA,ME_IA,PE_IA,TVE_IB,ME_IB,PE_IB,TVE_IC,ME_IC,PE_IC,TVE_Ip,ME_Ip,PE_Ip,FE,RFE,Timestamp,PMU_VA_real,PMU_VA_imag,PMU_VB_real,PMU_VB_imag,PMU_VC_real,PMU_VC_imag,PMU_Vp_real,PMU_Vp_imag,PMU_IA_real,PMU_IA_imag,PMU_IB_real,PM_ IB_imag,PMU_IC_real,PMU_IC_imag,PMU_Ip_real,PMU_Ip_imag,PMU_FREQ,PMU_ROCOF,Timestamp,REF_VA_real,REF_VA_imag,REF_VB_real,REF_VB_imag,RE_ VC_real,REF_VC_imag,REF_Vp_real,PMU_Vp_imag,REF_IA_real,REF_IA_imag,REF_IB_real,REF_IB_imag,REF_IC_real,REF_IC_imag,REF_Ip_real,PMU_Ip_imag,REF_FREQ,REF_ROCOF
3706695901.080000,0.172453,0.029354,0.001699,0.175579,0.031903,0.001726,0.190568,0.035423,0.001872,0.179563,0.032230,0.001766,0.107008,0.017555,0.001055,0.114963,0.020572,0.001131,0.105996,0.017217,0.001046,0.109333,0.018457,0.001078,-0.000010,-0.000050,3706695901.080000,62.538216,30.541838,-4.807418,-69.395317,-58.286831,39.239841,62.722046,30.644699,4.367702,2.241056,-0.247551,-4.990454,-4.214367,2.720358,4.425474,2.270489,54.699997,-0.000096,3706695901.080000,62.571652,30.426602,-4.925636,-69.364785,-58.192653,39.334959,62.755846,30.524035,4.369298,2.236052,-0.253143,-4.989145,-4.210795,2.724295,4.427101,2.265301,54.700007,-0.000046
3706695901.100000,0.170914,0.029458,0.001683,0.176190,0.032909,0.001731,0.191610,0.034407,0.001885,0.179608,0.032266,0.001767,0.106026,0.016795,0.001047,0.115749,0.020677,0.001139,0.105756,0.017049,0.001044,0.109189,0.018177,0.001077,0.000028,-0.000401,3706695901.100000,34.937336,60.193180,34.652462,-60.317535,-70.263451,0.132376,35.031330,60.381870,2.379837,4.293680,2.573504,-4.282902,-5.015357,-0.087344,2.411407,4.350317,54.700027,-0.000449,3706695901.100000,35.028292,60.116575,34.536658,-60.357552,-70.238909,0.264705,35.126611,60.300434,2.383930,4.290466,2.568095,-4.284944,-5.014591,-0.082096,2.415650,4.346928,54.700000,-0.000048
3706695901.120000,0.169916,0.029015,0.001674,0.177587,0.034908,0.001741,0.192264,0.032808,0.001894,0.179948,0.032242,0.001770,0.104659,0.016446,0.001034,0.115176,0.019982,0.001134,0.105673,0.016837,0.001043,0.108519,0.017771,0.001070,-0.000005,0.000242,3706695901.120000,-4.499885,69.452309,62.373962,-30.802177,-58.432091,-39.017559,-4.528517,69.661095,-0.414331,4.891617,4.522562,-2.124277,-4.117077,-2.865486,-0.419660,4.956215,54.700001,0.000206,3706695901.120000,-4.382347,69.439596,62.298497,-30.899932,-58.486702,-38.894050,-4.403785,69.646546,-0.409208,4.891238,4.519246,-2.128979,-4.119370,-2.860708,-0.414281,4.955781,54.700006,-0.000036
3706695901.140000,0.169113,0.029582,0.001665,0.178724,0.034629,0.001753,0.191168,0.030994,0.001886,0.179690,0.031730,0.001768,0.104112,0.016859,0.001027,0.115714,0.019329,0.001141,0.106624,0.016725,0.001053,0.108843,0.017668,0.001074,-0.000016,0.000101,3706695901.140000,-42.413639,55.182152,68.960342,9.151697,-26.805529,-64.945244,-42.553627,55.338200,-3.068221,3.832277,4.939363,0.754115,-1.823873,-4.672764,-3.108595,3.882913,54.699989,0.000046,3706695901.140000,-42.309196,55.236346,68.952402,9.027665,-26.919631,-64.874463,-42.442234,55.395787,-3.063766,3.834781,4.939266,0.748335,-1.828487,-4.670060,-3.103875,3.885563,54.700005,-0.000056
3706695901.160000,0.169215,0.030231,0.001665,0.179982,0.033189,0.001769,0.190249,0.031415,0.001876,0.179839,0.031603,0.001770,0.104457,0.018443,0.001028,0.117609,0.020180,0.001159,0.106288,0.016951,0.001049,0.109475,0.018539,0.001079,0.000024,-0.000306,3706695901.160000,-65.959503,22.215284,52.179504,46.004036,13.900197,-68.870789,-66.161285,22.266504,-4.682654,1.474490,3.682666,3.377079,1.087266,-4.896892,-4.744364,1.494027,54.700020,-0.000361,3706695901.160000,-65.902508,22.318308,52.243449,45.896444,13.766641,-68.875108,-66.100877,22.376511,-4.680273,1.479031,3.685832,3.372130,1.081944,-4.897200,-4.741870,1.498866,54.699996,-0.000055
3706695901.180000,0.170518,0.032204,0.001674,0.179965,0.031831,0.001771,0.189446,0.032904,0.001865,0.180003,0.032321,0.001770,0.104612,0.017967,0.001030,0.116024,0.020145,0.001143,0.106537,0.016987,0.001052,0.109077,0.018368,0.001075,0.000019,-0.000061,3706695901.180000,-67.158424,-18.280844,17.720501,67.267159,49.897503,-49.464920,-67.353462,-18.349356,-4.710515,-1.382971,1.178259,4.855786,3.630053,-3.461886,-4.772662,-1.401079,54.700008,-0.000114,3706695901.180000,-67.167306,-18.162531,17.833926,67.214275,49.788764,-49.541610,-67.364071,-18.224188,-4.711091,-1.377869,1.183568,4.853459,3.625794,-3.465113,-4.773289,-1.395691,54.699990,-0.000054
3706695901.200000,0.173050,0.033237,0.001698,0.178498,0.032238,0.001755,0.188692,0.033561,0.001857,0.180102,0.033016,0.001770,0.106087,0.017871,0.001046,0.115093,0.020046,0.001133,0.106578,0.016899,0.001052,0.109272,0.018303,0.001077,0.000002,-0.000839,3706695901.200000,-45.600044,-52.584820,-22.739437,65.739708,68.991371,-13.300173,-45.725521,-52.748600,-3.142382,-3.771955,-1.725389,4.689355,4.942952,-0.853951,-3.183937,-3.821538,54.699993,-0.000882,3706695901.200000,-45.674087,-52.489869,-22.616715,65.758323,68.943422,-13.423729,-45.803703,-52.650190,-3.145762,-3.767994,-1.719729,4.690367,4.941216,-0.859007,-3.187468,-3.817407,54.699991,-0.000043
3706695901.220000,0.173479,0.031335,0.001706,0.177523,0.031752,0.001746,0.188354,0.034676,0.001851,0.179812,0.032587,0.001768,0.105669,0.018679,0.001040,0.115558,0.019830,0.001138,0.106393,0.017543,0.001049,0.109226,0.018697,0.001076,-0.000036,0.000268,3706695901.220000,-8.590566,-69.068901,-55.494659,41.940216,64.712227,27.372482,-8.605124,-69.275818,-0.509566,-4.882958,-4.044537,2.934124,4.581190,2.043312,-0.516453,-4.947259,54.699963,0.000233,3706695901.220000,-8.705656,-69.032514,-55.403742,42.023720,64.740334,27.243205,-8.724752,-69.237933,-0.514547,-4.881514,-4.040393,2.938143,4.582527,2.038146,-0.521678,-4.945776,54.699999,-0.000036
3706695901.240000,0.172194,0.031333,0.001693,0.176309,0.031168,0.001735,0.188842,0.036949,0.001852,0.179141,0.033163,0.001760,0.106175,0.017175,0.001048,0.116628,0.020905,0.001147,0.107953,0.018625,0.001063,0.110266,0.018908,0.001086,-0.000037,0.000357,3706695901.240000,31.326525,-62.151642,-69.448761,3.933328,38.507450,58.774414,31.430319,-62.332779,2.295970,-4.339511,-4.993352,0.184752,2.667240,4.248378,2.326076,-4.396781,54.699970,0.000326,3706695901.240000,31.211482,-62.185102,-69.420195,4.052556,38.601947,58.681332,31.310171,-62.367321,2.291029,-4.341169,-4.992094,0.190441,2.671258,4.244749,2.320860,-4.398474,54.700007,-0.000031
3706695901.260000,0.172610,0.031584,0.001697,0.175256,0.032243,0.001722,0.190020,0.036677,0.001864,0.179328,0.033515,0.001761,0.107727,0.016609,0.001064,0.115493,0.020890,0.001136,0.108357,0.018304,0.001068,0.110530,0.018614,0.001089,0.000021,0.000363,3706695901.260000,60.629856,-34.177532,-59.876179,-35.406315,-0.747755,70.261902,60.817730,-34.270683,4.323653,-2.325765,-4.250373,-2.627175,-0.150458,5.014019,4.380512,-2.356606,54.700024,0.000324,3706695901.260000,60.552655,-34.269529,-59.917753,-35.291755,-0.616550,70.237413,60.736916,-34.366236,4.320458,-2.329978,-4.252466,-2.621798,-0.145076,5.013259,4.377128,-2.360937,54.700003,-0.000039
